pr_id,total_commits,ai_commits,human_commits,ai_commits_percentage,total_comments,ai_comments,human_comments,ai_comments_percentage,total_reviews,ai_reviews,human_reviews,ai_reviews_percentage,time_to_merge_hours,has_related_issue,has_ai_involvement,is_merged
3078006902,2,0,2,0.0,2,0,2,0.0,18,0,18,0.0,,False,False,False
3079303421,30,0,30,0.0,5,3,2,60.0,10,6,4,60.0,,False,True,False
3170104958,2,0,2,0.0,6,3,3,50.0,2,2,0,100.0,,False,True,False
3171863473,4,0,4,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3171901980,6,0,6,0.0,0,0,0,0.0,0,0,0,0.0,,True,False,False
3172647828,3,0,3,0.0,1,1,0,100.0,2,0,2,0.0,,True,True,False
3172785852,4,0,4,0.0,2,0,2,0.0,0,0,0,0.0,,False,False,False
3173165718,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3173233374,30,0,30,0.0,8,0,8,0.0,0,0,0,0.0,,False,False,False
3173971926,9,0,9,0.0,1,1,0,100.0,4,1,3,25.0,,False,True,False
3151798896,11,0,11,0.0,2,1,1,50.0,1,1,0,100.0,,False,True,False
3151873955,22,0,22,0.0,3,2,1,66.66666666666666,16,0,16,0.0,,False,True,False
3152317896,10,0,10,0.0,3,3,0,100.0,5,1,4,20.0,,False,True,False
3153985254,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3154096278,5,0,5,0.0,0,0,0,0.0,0,0,0,0.0,,True,False,False
3154339119,2,0,2,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3154517662,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3154662508,11,0,11,0.0,12,0,12,0.0,0,0,0,0.0,,False,False,False
3154699305,4,0,4,0.0,3,2,1,66.66666666666666,0,0,0,0.0,,False,True,False
3154734636,1,0,1,0.0,1,1,0,100.0,0,0,0,0.0,,True,True,False
3154770102,19,0,19,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3155322770,3,0,3,0.0,0,0,0,0.0,1,0,1,0.0,,False,False,False
3156775134,5,0,5,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3158615630,18,0,18,0.0,0,0,0,0.0,1,1,0,100.0,,True,True,False
3158776739,1,0,1,0.0,1,0,1,0.0,1,1,0,100.0,,True,True,False
3158802702,6,0,6,0.0,3,0,3,0.0,4,1,3,25.0,,True,True,False
3158818689,1,0,1,0.0,1,0,1,0.0,5,0,5,0.0,,False,False,False
3159212731,1,0,1,0.0,4,4,0,100.0,0,0,0,0.0,,False,True,False
3206405036,1,0,1,0.0,1,0,1,0.0,0,0,0,0.0,,True,False,False
3206405282,1,0,1,0.0,2,0,2,0.0,0,0,0,0.0,,True,False,False
3206405566,1,0,1,0.0,1,0,1,0.0,0,0,0,0.0,,True,False,False
3206510254,6,0,6,0.0,2,2,0,100.0,0,0,0,0.0,,False,True,False
3206889625,2,0,2,0.0,3,2,1,66.66666666666666,1,1,0,100.0,,True,True,False
3206950313,1,0,1,0.0,3,2,1,66.66666666666666,1,1,0,100.0,,True,True,False
3207221136,2,0,2,0.0,1,1,0,100.0,3,2,1,66.66666666666666,,True,True,False
3246897503,1,0,1,0.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3186370783,13,0,13,0.0,12,7,5,58.333333333333336,0,0,0,0.0,,False,True,False
3127930821,2,0,2,0.0,2,1,1,50.0,2,2,0,100.0,,False,True,False
3128534413,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3128559622,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3128646283,3,0,3,0.0,4,1,3,25.0,2,2,0,100.0,,False,True,False
3128713996,5,0,5,0.0,5,2,3,40.0,3,2,1,66.66666666666666,,False,True,False
3128824166,1,0,1,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3131363751,5,0,5,0.0,2,2,0,100.0,2,1,1,50.0,,False,True,False
3132009446,1,0,1,0.0,1,0,1,0.0,0,0,0,0.0,,False,False,False
3132093324,2,0,2,0.0,4,4,0,100.0,2,0,2,0.0,,False,True,False
3132378621,2,0,2,0.0,0,0,0,0.0,0,0,0,0.0,,False,False,False
3132410695,3,0,3,0.0,1,0,1,0.0,0,0,0,0.0,,False,False,False
